study_id,study_name,trial_id,trial_number,param_name,param_value,value
14,kaggle_1,52,18,units,626,1.80294930934906
14,kaggle_1,54,19,lr,0.0022489880513541067,1.7087315320968628
14,kaggle_1,54,19,units,888,1.7087315320968628
14,kaggle_1,57,21,lr,0.007154533195275099,1.7194314002990723
14,kaggle_1,57,21,units,211,1.7194314002990723
14,kaggle_1,58,22,lr,0.001100259534169205,1.7077265977859497
14,kaggle_1,58,22,units,781,1.7077265977859497
14,kaggle_1,59,23,lr,0.001017137345256952,1.7571308612823486
14,kaggle_1,59,23,units,780,1.7571308612823486
14,kaggle_1,60,24,lr,0.004317125196740394,1.8106963634490967
14,kaggle_1,60,24,units,644,1.8106963634490967
14,kaggle_1,61,25,lr,0.0004826172672905775,1.7380331754684448
14,kaggle_1,61,25,units,924,1.7380331754684448
14,kaggle_1,62,26,lr,0.0014411454521338044,1.7329081296920776
14,kaggle_1,62,26,units,792,1.7329081296920776
14,kaggle_1,63,27,lr,0.003028544616606005,1.7278943061828613
14,kaggle_1,63,27,units,1024,1.7278943061828613
14,kaggle_1,64,28,lr,0.002333948228919855,1.7028167247772217
14,kaggle_1,64,28,units,650,1.7028167247772217
14,kaggle_1,65,29,lr,0.002134329665274549,1.7287260293960571
14,kaggle_1,65,29,units,477,1.7287260293960571
14,kaggle_1,66,30,lr,0.0038064495962998233,1.6837904453277588
14,kaggle_1,66,30,units,400,1.6837904453277588
14,kaggle_1,67,31,lr,0.0042664363785012566,1.7525222301483154
14,kaggle_1,67,31,units,392,1.7525222301483154
14,kaggle_1,68,32,lr,0.006694633672166334,1.7917441129684448
14,kaggle_1,68,32,units,632,1.7917441129684448
14,kaggle_1,69,33,lr,0.001750440115922013,1.7427716255187988
14,kaggle_1,69,33,units,364,1.7427716255187988
14,kaggle_1,70,34,lr,0.0033483518039541175,1.7789751291275024
14,kaggle_1,70,34,units,525,1.7789751291275024
14,kaggle_1,71,35,lr,0.002566383909390529,1.774634838104248
14,kaggle_1,71,35,units,270,1.774634838104248
14,kaggle_1,72,36,lr,0.003810123987204571,1.7208551168441772
14,kaggle_1,72,36,units,692,1.7208551168441772
14,kaggle_1,73,37,lr,0.0054399761633781825,1.7211110591888428
14,kaggle_1,73,37,units,555,1.7211110591888428
14,kaggle_1,75,39,lr,0.009341576174913812,1.7615292072296143
14,kaggle_1,75,39,units,212,1.7615292072296143
14,kaggle_1,76,40,lr,0.002869028011188775,1.6929110288619995
14,kaggle_1,76,40,units,356,1.6929110288619995
14,kaggle_1,77,41,lr,0.002867618523412342,1.7615686655044556
14,kaggle_1,77,41,units,374,1.7615686655044556
14,kaggle_1,78,42,lr,0.001717986217373532,1.7935781478881836
14,kaggle_1,78,42,units,489,1.7935781478881836
14,kaggle_1,79,43,lr,0.006475879404291613,1.7628638744354248
14,kaggle_1,79,43,units,317,1.7628638744354248
14,kaggle_1,80,44,lr,0.003339749483650358,1.740502119064331
14,kaggle_1,80,44,units,419,1.740502119064331
14,kaggle_1,81,45,lr,0.002402504246585504,1.7306872606277466
14,kaggle_1,81,45,units,262,1.7306872606277466
14,kaggle_1,82,46,lr,0.00475166589969235,1.6956614255905151
14,kaggle_1,82,46,units,596,1.6956614255905151
14,kaggle_1,83,47,lr,0.0050436074953577785,1.712038516998291
14,kaggle_1,83,47,units,600,1.712038516998291
14,kaggle_1,84,48,lr,0.00794579578401936,1.8116661310195923
14,kaggle_1,84,48,units,683,1.8116661310195923
14,kaggle_1,85,49,lr,0.0037449476423574942,1.7267367839813232
14,kaggle_1,85,49,units,736,1.7267367839813232
14,kaggle_1,86,50,lr,0.0049236380725726685,1.735860824584961
14,kaggle_1,86,50,units,583,1.735860824584961
14,kaggle_1,87,51,lr,0.0018478339633061951,1.7283403873443604
14,kaggle_1,87,51,units,520,1.7283403873443604
14,kaggle_1,88,52,lr,0.0061409127904419655,1.7289304733276367
14,kaggle_1,88,52,units,668,1.7289304733276367
14,kaggle_1,89,53,lr,0.0012148361448788318,1.757759690284729
14,kaggle_1,89,53,units,333,1.757759690284729
14,kaggle_1,90,54,lr,0.0027202406629005032,1.7185473442077637
14,kaggle_1,90,54,units,731,1.7185473442077637
14,kaggle_1,91,55,lr,0.004540942835810218,1.7233394384384155
14,kaggle_1,91,55,units,421,1.7233394384384155
14,kaggle_1,92,56,lr,0.0033472165000458416,1.7081310749053955
14,kaggle_1,92,56,units,966,1.7081310749053955
14,kaggle_1,93,57,lr,0.003871132821208548,1.71576988697052
14,kaggle_1,93,57,units,203,1.71576988697052
14,kaggle_1,95,59,lr,0.0020553068568853025,1.7548842430114746
14,kaggle_1,95,59,units,130,1.7548842430114746
14,kaggle_1,96,60,lr,0.007569053351047678,1.6972779035568237
14,kaggle_1,96,60,units,519,1.6972779035568237
14,kaggle_1,97,61,lr,0.008432601696696176,1.7905524969100952
14,kaggle_1,97,61,units,606,1.7905524969100952
14,kaggle_1,99,62,lr,0.007508777492581903,1.8349624872207642
14,kaggle_1,99,62,units,547,1.8349624872207642
14,kaggle_1,101,63,lr,0.0059112436199929945,1.72188138961792
14,kaggle_1,101,63,units,462,1.72188138961792
14,kaggle_1,103,64,lr,0.009000004540551216,1.7448554039001465
14,kaggle_1,103,64,units,507,1.7448554039001465
14,kaggle_1,104,65,lr,0.0007347214137842324,1.7264527082443237
14,kaggle_1,104,65,units,447,1.7264527082443237
22,vscode_3,100,1,lr,0.0003802819253788801,1.7606350183486938
22,vscode_3,100,1,units,987,1.7606350183486938
22,vscode_3,102,2,lr,0.0043361559317164275,1.75138521194458
22,vscode_3,102,2,units,737,1.75138521194458
24,distributed_optimization_1,107,0,lr,0.0005122822656213729,1.7445882558822632
24,distributed_optimization_1,107,0,units,862,1.7445882558822632
24,distributed_optimization_1,108,1,lr,0.0032449683378892656,1.719362497329712
24,distributed_optimization_1,108,1,units,329,1.719362497329712
24,distributed_optimization_1,109,2,lr,0.00047017256095665584,1.7858295440673828
24,distributed_optimization_1,109,2,units,366,1.7858295440673828
24,distributed_optimization_1,110,3,lr,0.00039943865513012897,1.7725692987442017
24,distributed_optimization_1,110,3,units,335,1.7725692987442017
24,distributed_optimization_1,111,4,lr,0.0015964223684351083,1.7226725816726685
24,distributed_optimization_1,111,4,units,115,1.7226725816726685
24,distributed_optimization_1,112,5,lr,0.0001395588970648374,1.813148021697998
24,distributed_optimization_1,112,5,units,548,1.813148021697998
24,distributed_optimization_1,113,6,lr,0.0019745572953131694,1.7926371097564697
24,distributed_optimization_1,113,6,units,549,1.7926371097564697
24,distributed_optimization_1,114,7,lr,0.00014965347861454478,1.8287261724472046
24,distributed_optimization_1,114,7,units,449,1.8287261724472046
24,distributed_optimization_1,115,8,lr,0.0005865941343845695,1.72688627243042
24,distributed_optimization_1,115,8,units,829,1.72688627243042
24,distributed_optimization_1,116,9,lr,0.004544136591377065,1.7148079872131348
24,distributed_optimization_1,116,9,units,442,1.7148079872131348
24,distributed_optimization_1,117,10,lr,0.0018343255832285453,1.780962586402893
24,distributed_optimization_1,117,10,units,43,1.780962586402893
24,distributed_optimization_1,118,11,lr,0.008987484035502862,1.7561542987823486
24,distributed_optimization_1,118,11,units,53,1.7561542987823486
24,distributed_optimization_1,119,12,lr,0.00804942319726349,1.74286687374115
24,distributed_optimization_1,119,12,units,211,1.74286687374115
24,distributed_optimization_1,120,13,lr,0.0063317896594741446,1.7419846057891846
24,distributed_optimization_1,120,13,units,236,1.7419846057891846
24,distributed_optimization_1,121,14,lr,0.004004902537316575,1.6921724081039429
24,distributed_optimization_1,121,14,units,682,1.6921724081039429
24,distributed_optimization_1,122,15,lr,0.004481673963419526,1.7047077417373657
24,distributed_optimization_1,122,15,units,714,1.7047077417373657
24,distributed_optimization_1,123,16,lr,0.004128073728443114,1.733879804611206
24,distributed_optimization_1,123,16,units,694,1.733879804611206
24,distributed_optimization_1,124,17,lr,0.0026592054418454096,1.7310572862625122
24,distributed_optimization_1,124,17,units,693,1.7310572862625122
24,distributed_optimization_1,125,18,lr,0.0028874619164856474,1.713829517364502
24,distributed_optimization_1,125,18,units,992,1.713829517364502
24,distributed_optimization_1,126,19,lr,0.0010595480888433337,1.7199010848999023
24,distributed_optimization_1,126,19,units,992,1.7199010848999023
24,distributed_optimization_1,127,20,lr,0.0009523560275417505,1.7211016416549683
24,distributed_optimization_1,127,20,units,694,1.7211016416549683
24,distributed_optimization_1,128,21,lr,0.0010593136492218914,1.7031978368759155
24,distributed_optimization_1,128,21,units,687,1.7031978368759155
24,distributed_optimization_1,129,22,lr,0.005172057120257759,1.758434772491455
24,distributed_optimization_1,129,22,units,1014,1.758434772491455
24,distributed_optimization_1,130,23,lr,0.000287212491483515,1.773468017578125
24,distributed_optimization_1,130,23,units,802,1.773468017578125
24,distributed_optimization_1,131,24,lr,0.00021591484201338251,1.7908974885940552
24,distributed_optimization_1,131,24,units,781,1.7908974885940552
24,distributed_optimization_1,132,25,lr,0.0010788465944532835,1.7039786577224731
24,distributed_optimization_1,132,25,units,625,1.7039786577224731
24,distributed_optimization_1,133,26,lr,0.0011222367229230237,1.7270615100860596
24,distributed_optimization_1,133,26,units,679,1.7270615100860596
24,distributed_optimization_1,134,27,lr,0.0007119231935390705,1.7351155281066895
24,distributed_optimization_1,134,27,units,620,1.7351155281066895
24,distributed_optimization_1,135,28,lr,0.0008013396487396936,1.7027781009674072
24,distributed_optimization_1,135,28,units,596,1.7027781009674072
24,distributed_optimization_1,136,29,lr,0.0007884821051149956,1.7065056562423706
24,distributed_optimization_1,136,29,units,910,1.7065056562423706
24,distributed_optimization_1,137,30,lr,0.0007240112710906644,1.725817322731018
24,distributed_optimization_1,137,30,units,906,1.725817322731018
24,distributed_optimization_1,138,31,lr,0.0014876844141710624,1.70625638961792
24,distributed_optimization_1,138,31,units,464,1.70625638961792
24,distributed_optimization_1,139,32,lr,0.001709872607117278,1.768288493156433
24,distributed_optimization_1,139,32,units,610,1.768288493156433
24,distributed_optimization_1,140,33,lr,0.00033840556840966874,1.7485522031784058
24,distributed_optimization_1,140,33,units,614,1.7485522031784058
24,distributed_optimization_1,141,34,lr,0.00034461882821707493,1.7781152725219727
24,distributed_optimization_1,141,34,units,599,1.7781152725219727
24,distributed_optimization_1,142,35,lr,0.0005376161645499183,1.743030071258545
24,distributed_optimization_1,142,35,units,755,1.743030071258545
24,distributed_optimization_1,143,36,lr,0.0005634808260620134,1.8317480087280273
24,distributed_optimization_1,143,36,units,762,1.8317480087280273
24,distributed_optimization_1,144,37,lr,0.001305218256370251,1.7263445854187012
24,distributed_optimization_1,144,37,units,513,1.7263445854187012
24,distributed_optimization_1,145,38,lr,0.002305043509930892,1.7160706520080566
24,distributed_optimization_1,145,38,units,557,1.7160706520080566
24,distributed_optimization_1,146,39,lr,0.002089340334700998,1.7064030170440674
24,distributed_optimization_1,146,39,units,514,1.7064030170440674
24,distributed_optimization_1,147,40,lr,0.0008867000738436016,1.719901442527771
24,distributed_optimization_1,147,40,units,500,1.719901442527771
24,distributed_optimization_1,148,41,lr,0.0002223670941900083,1.7835594415664673
24,distributed_optimization_1,148,41,units,407,1.7835594415664673
24,distributed_optimization_1,149,42,lr,0.003774136526068663,1.7281547784805298
24,distributed_optimization_1,149,42,units,659,1.7281547784805298
24,distributed_optimization_1,150,43,lr,0.0063301701569428,1.726320505142212
24,distributed_optimization_1,150,43,units,732,1.726320505142212
24,distributed_optimization_1,151,44,lr,0.00367425203738987,1.7266792058944702
24,distributed_optimization_1,151,44,units,648,1.7266792058944702
24,distributed_optimization_1,152,45,lr,0.0013380189600756991,1.7058842182159424
24,distributed_optimization_1,152,45,units,572,1.7058842182159424
24,distributed_optimization_1,153,46,lr,0.0014035703231840147,1.7104841470718384
24,distributed_optimization_1,153,46,units,857,1.7104841470718384
24,distributed_optimization_1,154,47,lr,0.005975700999203731,1.739367961883545
24,distributed_optimization_1,154,47,units,826,1.739367961883545
24,distributed_optimization_1,155,48,lr,0.00010195613265688106,1.829716444015503
24,distributed_optimization_1,155,48,units,816,1.829716444015503
24,distributed_optimization_1,156,49,lr,0.005651048504066768,1.705090045928955
24,distributed_optimization_1,156,49,units,726,1.705090045928955
24,distributed_optimization_1,158,51,lr,0.0030515506551241824,1.6918004751205444
24,distributed_optimization_1,158,51,units,381,1.6918004751205444
24,distributed_optimization_1,159,52,lr,0.003052411034084167,1.7266970872879028
24,distributed_optimization_1,159,52,units,250,1.7266970872879028
24,distributed_optimization_1,161,54,lr,0.002412016705220854,1.708513617515564
24,distributed_optimization_1,161,54,units,359,1.708513617515564
24,distributed_optimization_1,162,55,lr,0.004325588765089371,1.7080857753753662
24,distributed_optimization_1,162,55,units,573,1.7080857753753662
24,distributed_optimization_1,163,56,lr,0.0076398949612085515,1.7296392917633057
24,distributed_optimization_1,163,56,units,643,1.7296392917633057
24,distributed_optimization_1,164,57,lr,0.009886460614832506,1.7700340747833252
24,distributed_optimization_1,164,57,units,722,1.7700340747833252
24,distributed_optimization_1,165,58,lr,0.000652069527266469,1.7406525611877441
24,distributed_optimization_1,165,58,units,426,1.7406525611877441
24,distributed_optimization_1,167,59,lr,0.0011024345869916966,1.710784912109375
24,distributed_optimization_1,167,59,units,292,1.710784912109375
24,distributed_optimization_1,169,61,lr,0.0004623903716524995,1.7576602697372437
24,distributed_optimization_1,169,61,units,480,1.7576602697372437
24,distributed_optimization_1,170,62,lr,0.0032890330532738656,1.734118938446045
24,distributed_optimization_1,170,62,units,183,1.734118938446045
24,distributed_optimization_1,171,63,lr,0.007601600584073168,1.7567058801651
24,distributed_optimization_1,171,63,units,398,1.7567058801651
24,distributed_optimization_1,172,64,lr,0.00521037130043093,1.7890965938568115
24,distributed_optimization_1,172,64,units,684,1.7890965938568115
24,distributed_optimization_1,174,66,lr,0.005267598511954004,1.7470691204071045
24,distributed_optimization_1,174,66,units,724,1.7470691204071045
24,distributed_optimization_1,175,67,lr,0.005364912377041607,1.8108659982681274
24,distributed_optimization_1,175,67,units,730,1.8108659982681274
24,distributed_optimization_1,177,69,lr,0.0035008176106362467,1.7037475109100342
24,distributed_optimization_1,177,69,units,642,1.7037475109100342
24,distributed_optimization_1,178,70,lr,0.0018945318703516,1.7157678604125977
24,distributed_optimization_1,178,70,units,785,1.7157678604125977
24,distributed_optimization_1,183,75,lr,0.003529012625148258,1.696951985359192
24,distributed_optimization_1,183,75,units,636,1.696951985359192
24,distributed_optimization_1,184,76,lr,0.002706681213851164,1.7214399576187134
24,distributed_optimization_1,184,76,units,593,1.7214399576187134
24,distributed_optimization_1,186,78,lr,0.003626417626938616,1.72589910030365
24,distributed_optimization_1,186,78,units,636,1.72589910030365
24,distributed_optimization_1,187,79,lr,0.0033297851132953354,1.71760094165802
24,distributed_optimization_1,187,79,units,538,1.71760094165802
24,distributed_optimization_1,191,83,lr,0.0008326850126187208,1.7251657247543335
24,distributed_optimization_1,191,83,units,666,1.7251657247543335
24,distributed_optimization_1,192,84,lr,0.0045034224450936034,1.7190123796463013
24,distributed_optimization_1,192,84,units,695,1.7190123796463013
24,distributed_optimization_1,193,85,lr,0.002392013722285089,1.7636988162994385
24,distributed_optimization_1,193,85,units,618,1.7636988162994385
24,distributed_optimization_1,194,86,lr,0.0009571732412908435,1.7783957719802856
24,distributed_optimization_1,194,86,units,584,1.7783957719802856
24,distributed_optimization_1,195,87,lr,0.0016857634077319065,1.7399377822875977
24,distributed_optimization_1,195,87,units,541,1.7399377822875977
24,distributed_optimization_1,198,90,lr,0.006894317723111695,1.7495964765548706
24,distributed_optimization_1,198,90,units,763,1.7495964765548706
24,distributed_optimization_1,199,91,lr,0.0012336529825851604,1.6999908685684204
24,distributed_optimization_1,199,91,units,698,1.6999908685684204
24,distributed_optimization_1,200,92,lr,0.0011743378895791514,1.7491730451583862
24,distributed_optimization_1,200,92,units,667,1.7491730451583862
24,distributed_optimization_1,201,93,lr,0.002082585805272388,1.7994688749313354
24,distributed_optimization_1,201,93,units,634,1.7994688749313354
24,distributed_optimization_1,202,94,lr,0.0006445491342772099,1.7397409677505493
24,distributed_optimization_1,202,94,units,701,1.7397409677505493
24,distributed_optimization_1,203,95,lr,0.000456879563525371,1.7247852087020874
24,distributed_optimization_1,203,95,units,486,1.7247852087020874
24,distributed_optimization_1,204,96,lr,0.003988641689987155,1.7373713254928589
24,distributed_optimization_1,204,96,units,609,1.7373713254928589
24,distributed_optimization_1,205,97,lr,0.00269120603964671,1.7069190740585327
24,distributed_optimization_1,205,97,units,705,1.7069190740585327
24,distributed_optimization_1,206,98,lr,0.004791584727310851,1.755705714225769
24,distributed_optimization_1,206,98,units,750,1.755705714225769
24,distributed_optimization_1,207,99,lr,0.0015442530937189551,1.6792287826538086
24,distributed_optimization_1,207,99,units,671,1.6792287826538086
24,distributed_optimization_1,208,100,lr,0.0012436904880055698,1.7101110219955444
24,distributed_optimization_1,208,100,units,668,1.7101110219955444
24,distributed_optimization_1,209,101,lr,0.001617904146944485,1.7174170017242432
24,distributed_optimization_1,209,101,units,641,1.7174170017242432
24,distributed_optimization_1,210,102,lr,0.001001682608729024,1.7154287099838257
24,distributed_optimization_1,210,102,units,565,1.7154287099838257
24,distributed_optimization_1,211,103,lr,0.0007599919703026837,1.7789955139160156
24,distributed_optimization_1,211,103,units,93,1.7789955139160156
24,distributed_optimization_1,212,104,lr,0.0008677456336538957,1.7520999908447266
24,distributed_optimization_1,212,104,units,596,1.7520999908447266
24,distributed_optimization_1,213,105,lr,0.0014177601880409098,1.708853006362915
24,distributed_optimization_1,213,105,units,628,1.708853006362915
24,distributed_optimization_1,214,106,lr,0.0031649229129527305,1.7087199687957764
24,distributed_optimization_1,214,106,units,679,1.7087199687957764
24,distributed_optimization_1,215,107,lr,0.004058403542399859,1.7308660745620728
24,distributed_optimization_1,215,107,units,783,1.7308660745620728
24,distributed_optimization_1,216,108,lr,0.0010734596960074,1.6949546337127686
24,distributed_optimization_1,216,108,units,706,1.6949546337127686
24,distributed_optimization_1,217,109,lr,0.001088789179600488,1.753991961479187
24,distributed_optimization_1,217,109,units,747,1.753991961479187
24,distributed_optimization_1,218,110,lr,0.0014660665688061268,1.7374604940414429
24,distributed_optimization_1,218,110,units,654,1.7374604940414429
24,distributed_optimization_1,219,111,lr,0.0012149941955677667,1.7297279834747314
24,distributed_optimization_1,219,111,units,528,1.7297279834747314
24,distributed_optimization_1,220,112,lr,0.0006994652873761112,1.7339818477630615
24,distributed_optimization_1,220,112,units,702,1.7339818477630615
24,distributed_optimization_1,221,113,lr,0.0009262331445508536,1.731595754623413
24,distributed_optimization_1,221,113,units,306,1.731595754623413
24,distributed_optimization_1,223,115,lr,0.0010367490561659413,1.7264924049377441
24,distributed_optimization_1,223,115,units,582,1.7264924049377441
24,distributed_optimization_1,224,116,lr,0.0006165018854344541,1.7290023565292358
24,distributed_optimization_1,224,116,units,850,1.7290023565292358
24,distributed_optimization_1,225,117,lr,0.003544814834148181,1.741655945777893
24,distributed_optimization_1,225,117,units,709,1.741655945777893
24,distributed_optimization_1,226,118,lr,0.0017655047423754133,1.8043556213378906
24,distributed_optimization_1,226,118,units,683,1.8043556213378906
24,distributed_optimization_1,227,119,lr,0.002902768561580594,1.7347525358200073
24,distributed_optimization_1,227,119,units,656,1.7347525358200073
24,distributed_optimization_1,228,120,lr,0.002168086218921092,1.729063868522644
24,distributed_optimization_1,228,120,units,741,1.729063868522644
24,distributed_optimization_1,229,121,lr,0.004858945756836141,1.735382318496704
24,distributed_optimization_1,229,121,units,765,1.735382318496704
24,distributed_optimization_1,230,122,lr,0.000807160600726479,1.707263708114624
24,distributed_optimization_1,230,122,units,608,1.707263708114624
24,distributed_optimization_1,231,123,lr,0.0015786530593323582,1.7242159843444824
24,distributed_optimization_1,231,123,units,555,1.7242159843444824
24,distributed_optimization_1,232,124,lr,0.0012627518816365553,1.6853424310684204
24,distributed_optimization_1,232,124,units,679,1.6853424310684204
24,distributed_optimization_1,233,125,lr,0.001173860585792931,1.6981467008590698
24,distributed_optimization_1,233,125,units,629,1.6981467008590698
24,distributed_optimization_1,234,126,lr,0.0013347192600730497,1.7327299118041992
24,distributed_optimization_1,234,126,units,802,1.7327299118041992
24,distributed_optimization_1,235,127,lr,0.0011378136979644292,1.7227153778076172
24,distributed_optimization_1,235,127,units,631,1.7227153778076172
24,distributed_optimization_1,236,128,lr,0.0013379724432581502,1.7892786264419556
24,distributed_optimization_1,236,128,units,672,1.7892786264419556
24,distributed_optimization_1,237,129,lr,0.0010016815409259322,1.7601724863052368
24,distributed_optimization_1,237,129,units,615,1.7601724863052368
24,distributed_optimization_1,238,130,lr,0.0018456197359862517,1.7203799486160278
24,distributed_optimization_1,238,130,units,716,1.7203799486160278
24,distributed_optimization_1,239,131,lr,0.0009247866256104719,1.7042081356048584
24,distributed_optimization_1,239,131,units,654,1.7042081356048584
24,distributed_optimization_1,240,132,lr,0.0012359815537380044,1.7031975984573364
24,distributed_optimization_1,240,132,units,688,1.7031975984573364
24,distributed_optimization_1,241,133,lr,0.0012500357072521033,1.710131287574768
24,distributed_optimization_1,241,133,units,688,1.710131287574768
24,distributed_optimization_1,242,134,lr,0.0015027525251966824,1.7616337537765503
24,distributed_optimization_1,242,134,units,728,1.7616337537765503
24,distributed_optimization_1,243,135,lr,0.0025682777802171195,1.7269349098205566
24,distributed_optimization_1,243,135,units,651,1.7269349098205566
24,distributed_optimization_1,244,136,lr,0.0008354476814582464,1.7629646062850952
24,distributed_optimization_1,244,136,units,583,1.7629646062850952
24,distributed_optimization_1,361,140,lr,0.001086591435025529,1.7150568962097168
24,distributed_optimization_1,361,140,units,627,1.7150568962097168
44,distributed_optimization_2,247,0,lr,0.00015627104188463523,1.7889924049377441
44,distributed_optimization_2,247,0,units,550,1.7889924049377441
44,distributed_optimization_2,249,1,lr,0.0008442141936555826,1.7093260288238525
44,distributed_optimization_2,249,1,units,97,1.7093260288238525
44,distributed_optimization_2,250,2,lr,0.00013645443366581581,1.8299068212509155
44,distributed_optimization_2,250,2,units,95,1.8299068212509155
44,distributed_optimization_2,251,3,lr,0.002054619252425793,1.687947154045105
44,distributed_optimization_2,251,3,units,173,1.687947154045105
44,distributed_optimization_2,252,4,lr,0.00010803714183319496,1.7794536352157593
44,distributed_optimization_2,252,4,units,525,1.7794536352157593
44,distributed_optimization_2,253,5,lr,0.00037328366301735925,1.6864359378814697
44,distributed_optimization_2,253,5,units,785,1.6864359378814697
44,distributed_optimization_2,254,6,lr,0.004794350940177542,1.7523483037948608
44,distributed_optimization_2,254,6,units,477,1.7523483037948608
44,distributed_optimization_2,255,7,lr,0.0035436751627892452,1.7605302333831787
44,distributed_optimization_2,255,7,units,843,1.7605302333831787
44,distributed_optimization_2,256,8,lr,0.006873003097486243,1.656257152557373
44,distributed_optimization_2,256,8,units,833,1.656257152557373
44,distributed_optimization_2,257,9,lr,0.00815909019628729,1.7164872884750366
44,distributed_optimization_2,257,9,units,192,1.7164872884750366
44,distributed_optimization_2,258,10,lr,0.003982100452056042,1.7698944807052612
44,distributed_optimization_2,258,10,units,678,1.7698944807052612
44,distributed_optimization_2,261,13,lr,0.0005648831281970567,1.66830575466156
44,distributed_optimization_2,261,13,units,987,1.66830575466156
44,distributed_optimization_2,262,14,lr,0.0004661211782856282,1.6667234897613525
44,distributed_optimization_2,262,14,units,983,1.6667234897613525
44,distributed_optimization_2,263,15,lr,0.0008448063684317472,1.7563551664352417
44,distributed_optimization_2,263,15,units,994,1.7563551664352417
